city;id;type;otype;lat;lon;name;amenity;amenity_specification
Munich;428662;node;1;48,1363979;11,7153397;Sigmund-Riefler-Bogen;bus_stop;stop_position
Munich;557327886;node;1;48,1369398;11,7151868;Sigmund-Riefler-Bogen;bus_stop;stop_position
Munich;1282194256;node;1;48,1113314;11,709591;Von-Erckert-Straﬂe;bus_stop;stop_position
Munich;1282194274;node;1;48,1115693;11,7089005;Von-Erckert-Straﬂe;bus_stop;stop_position
Munich;3901938418;node;1;48,1444337;11,7058747;Umschlagbahnhof;bus_stop;stop_position
Munich;2873415203;node;1;48,144426;11,7058073;Umschlagbahnhof;bus_stop;stop_position
Munich;5799647211;node;1;48,1349418;11,7052111;;bus_stop;stop_position
Munich;5799647208;node;1;48,135061;11,7052003;;bus_stop;stop_position
Munich;5799647205;node;1;48,1351184;11,705136;;bus_stop;stop_position
Munich;1282194266;node;1;48,1123303;11,705086;Jagdhornstraﬂe;bus_stop;stop_position
Munich;1282194253;node;1;48,1122345;11,7050517;Jagdhornstraﬂe;bus_stop;stop_position
Munich;5799647204;node;1;48,1352139;11,7050394;;bus_stop;stop_position
Munich;5799647209;node;1;48,1350606;11,7050314;;bus_stop;stop_position
Munich;5799647206;node;1;48,135118;11,7049482;;bus_stop;stop_position
Munich;5799647212;node;1;48,1349413;11,7048115;;bus_stop;stop_position
Munich;5799647210;node;1;48,13506;11,7048087;;bus_stop;stop_position
Munich;5799647203;node;1;48,1352115;11,7047471;;bus_stop;stop_position
Munich;5799647207;node;1;48,1351176;11,7047176;;bus_stop;stop_position
Munich;5281656130;node;1;48,1336144;11,7046814;Messestadt Ost;bus_stop;platform
Munich;4251105871;node;1;48,1350595;11,7046172;;bus_stop;stop_position
Munich;4251105875;node;1;48,1352104;11,7046164;;bus_stop;stop_position
Munich;614633176;node;1;48,1354783;11,7043807;Messe Ost;taxi;
Munich;3140596332;node;1;48,13352;11,7042336;Messestadt Ost;bus_stop;stop_position
Munich;664606119;node;1;48,1037811;11,7041355;Iltisstraﬂe;bus_stop;stop_position
Munich;184048006;node;1;48,1332191;11,7039258;Messestadt Ost;bus_stop;stop_position
Munich;557327882;node;1;48,1335398;11,7039201;Messestadt Ost;bus_stop;stop_position
Munich;3901926771;node;1;48,1332171;11,7034085;Messestadt Ost;bus_stop;stop_position
Munich;1692348440;node;1;48,1333782;11,7034068;Messestadt Ost;station;station
Munich;3901926770;node;1;48,1332157;11,7030268;Messestadt Ost;bus_stop;stop_position
Munich;3087406858;node;1;48,1297424;11,7028095;Selma-Lagerlˆf-Straﬂe;bus_stop;stop_position
Munich;3087406857;node;1;48,1295645;11,7025367;Selma-Lagerlˆf-Straﬂe;bus_stop;stop_position
Munich;393350956;node;1;48,1132386;11,7014685;Wasserburger Landstraﬂe;taxi;
Munich;1282194300;node;1;48,1130722;11,7014108;Phantasiestraﬂe;bus_stop;stop_position
Munich;998441102;node;1;48,1133229;11,7009868;Phantasiestraﬂe;bus_stop;stop_position
Munich;984536996;node;1;48,1076932;11,7002801;Sperberstraﬂe;bus_stop;stop_position
Munich;4202657918;node;1;48,1300851;11,7000411;STATTAUTO M¸nchen Station MRH;car_sharing;
Munich;3130963274;node;1;48,1295456;11,6998662;Mutter-Teresa-Straﬂe;bus_stop;stop_position
Munich;2873415202;node;1;48,1436738;11,6998517;Hofbr‰uallee;bus_stop;stop_position
Munich;984536989;node;1;48,1074847;11,6997566;Sperberstraﬂe;bus_stop;stop_position
Munich;708970309;node;1;48,1295437;11,6996461;Mutter-Teresa-Straﬂe;bus_stop;stop_position
Munich;614633175;node;1;48,1397169;11,6988661;Messe Nord;taxi;
Munich;664606118;node;1;48,1064523;11,697177;Togostraﬂe;bus_stop;stop_position
Munich;1282194299;node;1;48,1152081;11,6957418;Bahnstraﬂe;bus_stop;stop_position
Munich;666266336;node;1;48,1157665;11,6947972;Bahnstraﬂe;bus_stop;stop_position
Munich;3901926769;node;1;48,1295149;11,6947617;Lehrer-Wirth-Straﬂe;bus_stop;stop_position
Munich;984536985;node;1;48,1084625;11,6944708;Birkhahnweg;bus_stop;stop_position
Munich;303853112;node;1;48,1295132;11,6944093;Lehrer-Wirth-Straﬂe;bus_stop;stop_position
Munich;984536981;node;1;48,1086723;11,6938832;Birkhahnweg;bus_stop;stop_position
Munich;3436794991;node;1;48,1294115;11,6925651;STATTAUTO M¸nchen Station MR;car_sharing;
Munich;393350940;node;1;48,1355284;11,6924717;Messe West;taxi;
Munich;393350948;node;1;48,1354413;11,6918958;Messe West;taxi;
Munich;393350929;node;1;48,1366063;11,6918811;Messe ICM;taxi;
Munich;270586976;node;1;48,1174499;11,6910582;Drosselweg;bus_stop;stop_position
Munich;1282194305;node;1;48,1173479;11,6910245;Drosselweg;bus_stop;stop_position
Munich;17581782;node;1;48,1114153;11,6908033;Turnerstraﬂe;bus_stop;stop_position
Munich;1289835427;node;1;48,1120589;11,6906637;Turnerstraﬂe;bus_stop;stop_position
Munich;1692348451;node;1;48,1334299;11,6905408;Messestadt West;station;station
Munich;4878618231;node;1;48,1323306;11,6903948;Sixt;car_rental;
Munich;1221613882;node;1;48,1351745;11,6903081;Am Messesee;bus_stop;stop_position
Munich;1221613897;node;1;48,1358176;11,6902188;Am Messesee;bus_stop;stop_position
Munich;884700538;node;1;48,1333924;11,6901843;Messestadt West;bus_stop;stop_position
Munich;3901926772;node;1;48,1334669;11,6899039;Messestadt West;bus_stop;stop_position
Munich;3140596334;node;1;48,1333916;11,6897035;Messestadt West;bus_stop;stop_position
Munich;3901937359;node;1;48,1354875;11,6896328;Am Messesee;bus_stop;stop_position
Munich;708962641;node;1;48,1294819;11,68948;Helsinkistraﬂe;bus_stop;stop_position
Munich;370096290;node;1;48,1334627;11,6893533;Messestadt West;bus_stop;stop_position
Munich;708923631;node;1;48,1385715;11,689323;Paul-Henri-Spaak-Straﬂe;bus_stop;stop_position
Munich;708923637;node;1;48,1384053;11,6893072;Paul-Henri-Spaak-Straﬂe;bus_stop;stop_position
Munich;3901926766;node;1;48,1294805;11,6892624;Helsinkistraﬂe;bus_stop;stop_position
Munich;16938699;node;1;48,1146565;11,6868526;Edeltraudstraﬂe;bus_stop;stop_position
Munich;3130963271;node;1;48,1409553;11,6856957;An der Point;bus_stop;stop_position
Munich;3491269837;node;1;48,1354647;11,6855106;Paul-Wassermann-Straﬂe;bus_stop;stop_position
Munich;3130963270;node;1;48,1407972;11,6851981;An der Point;bus_stop;stop_position
Munich;3901926775;node;1;48,1354594;11,6848883;Paul-Wassermann-Straﬂe;bus_stop;stop_position
Munich;998358058;node;1;48,1183211;11,6840783;Friedenspromenade;bus_stop;stop_position
Munich;2204472158;node;1;48,1180268;11,683023;Friedenspromenade;bus_stop;stop_position
Munich;861735002;node;1;48,1185998;11,6829211;Friedenspromenade;bus_stop;stop_position
Munich;984536987;node;1;48,1171204;11,6827172;Florastraﬂe;bus_stop;stop_position
Munich;1271288469;node;1;48,1172336;11,6825304;Florastraﬂe;bus_stop;stop_position
Munich;861735012;node;1;48,1175954;11,6824765;Florastraﬂe;bus_stop;stop_position
Munich;708942011;node;1;48,1407078;11,6819745;Martin-Empl-Ring;bus_stop;stop_position
Munich;1954780;node;1;48,1350982;11,6814254;Schwankhardtweg;bus_stop;stop_position
Munich;457100953;node;1;48,1350598;11,6814123;Schwankhardtweg;bus_stop;stop_position
Munich;3140532893;node;1;48,1410572;11,68137;Martin-Empl-Ring;bus_stop;stop_position
Munich;3228661137;node;1;48,0832211;11,6803018;Am Hain;bus_stop;stop_position
Munich;2053562564;node;1;48,1406736;11,680286;Graf-Lehndorff-Straﬂe;bus_stop;stop_position
Munich;3901926764;node;1;48,1404298;11,6800874;Graf-Lehndorff-Straﬂe;bus_stop;stop_position
Munich;457100951;node;1;48,1326669;11,6797923;Friedhof Riem;bus_stop;stop_position
Munich;1188363884;node;1;48,1403852;11,6797768;Graf-Lehndorff-Straﬂe;bus_stop;stop_position
Munich;3901926765;node;1;48,1409862;11,6796796;Graf-Lehndorff-Straﬂe;bus_stop;stop_position
Munich;457100952;node;1;48,1324841;11,6796545;Friedhof Riem;bus_stop;stop_position
Munich;3217276071;node;1;48,1433942;11,6791788;Riem Bahnhof;bus_stop;stop_position
Munich;708875809;node;1;48,1433511;11,6788545;Riem Bahnhof;bus_stop;stop_position
Munich;861734946;node;1;48,1143812;11,6779083;Ottilienstraﬂe;bus_stop;stop_position
Munich;2472241431;node;1;48,1439688;11,6777725;Riem;station;station
Munich;861734973;node;1;48,1140589;11,6774336;Ottilienstraﬂe;bus_stop;stop_position
Munich;1258658913;node;1;48,1193741;11,6773358;Nikolaus-Prugger-Weg;bus_stop;stop_position
Munich;899523830;node;1;48,098813;11,6771903;Nauestraﬂe;bus_stop;stop_position
Munich;1252306911;node;1;48,119882;11,6768529;Nikolaus-Prugger-Weg;bus_stop;stop_position
Munich;419241626;node;1;48,0812641;11,6768099;Salzmannstraﬂe;bus_stop;stop_position
Munich;4695618846;node;1;48,0813036;11,676808;Salzmannstraﬂe;bus_stop;stop_position
Munich;457100950;node;1;48,1293134;11,6767533;Truchthari-Anger;bus_stop;stop_position
Munich;861735010;node;1;48,1201396;11,6767001;Nikolaus-Prugger-Weg;bus_stop;stop_position
Munich;1258658911;node;1;48,1194952;11,6764048;Nikolaus-Prugger-Weg;bus_stop;stop_position
Munich;457100949;node;1;48,1288377;11,6762793;Truchthari-Anger;bus_stop;stop_position
Munich;419241630;node;1;48,0850892;11,6750787;Waldheimplatz;bus_stop;stop_position
Munich;3238173662;node;1;48,0853847;11,6750119;Waldheimplatz;bus_stop;stop_position
Munich;419241631;node;1;48,0855694;11,6749499;Waldheimplatz;bus_stop;stop_position
Munich;419241632;node;1;48,0858468;11,6744852;Waldheimplatz;bus_stop;stop_position
Munich;270587019;node;1;48,1114024;11,6739853;Markgrafenstraﬂe;bus_stop;stop_position
Munich;457100947;node;1;48,1262994;11,6739724;Kirchtruderinger Straﬂe;bus_stop;stop_position
Munich;457100948;node;1;48,1262629;11,6739449;Kirchtruderinger Straﬂe;bus_stop;stop_position
Munich;898182131;node;1;48,1110358;11,6734713;Markgrafenstraﬂe;bus_stop;stop_position
Munich;886125874;node;1;48,1109813;11,6733878;Markgrafenstraﬂe;bus_stop;stop_position
Munich;419241628;node;1;48,0813372;11,6727509;Waldperlach;bus_stop;stop_position
Munich;419241627;node;1;48,0820077;11,6727236;Waldperlach;bus_stop;stop_position
Munich;899523821;node;1;48,1006689;11,6726421;Friesplatz;bus_stop;stop_position
Munich;899523842;node;1;48,0997103;11,6724482;Friesplatz;bus_stop;stop_position
Munich;419241629;node;1;48,0823119;11,6723702;Waldperlach;bus_stop;stop_position
Munich;898182277;node;1;48,1136641;11,6718674;Zauberwaldstraﬂe;bus_stop;stop_position
Munich;3112803576;node;1;48,1095014;11,6717973;Vogesenstraﬂe;bus_stop;stop_position
Munich;886125641;node;1;48,114005;11,6717032;Zauberwaldstraﬂe;bus_stop;stop_position
Munich;898182225;node;1;48,1096762;11,6714105;Vogesenstraﬂe;bus_stop;stop_position
Munich;457100946;node;1;48,1218558;11,6712568;Schmuckerweg;bus_stop;stop_position
Munich;861734926;node;1;48,1093752;11,6711146;Vogesenstraﬂe;bus_stop;stop_position
Munich;1692348456;node;1;48,1307719;11,670984;Moosfeld;station;station
Munich;861734967;node;1;48,1215195;11,6708971;Schmuckerweg;bus_stop;stop_position
Munich;1282194296;node;1;48,1197171;11,6707978;Kulturzentrum Trudering;bus_stop;stop_position
Munich;1282194289;node;1;48,1196178;11,670711;Kulturzentrum Trudering;bus_stop;stop_position
Munich;457100945;node;1;48,121585;11,6707069;Schmuckerweg;bus_stop;stop_position
Munich;899523795;node;1;48,1397539;11,6702585;Tierheim;bus_stop;stop_position
Munich;1702466383;node;1;48,1176987;11,6701562;Spertentalstraﬂe;bus_stop;stop_position
Munich;1755809302;node;1;48,1180682;11,6701034;Spertentalstraﬂe;bus_stop;stop_position
Munich;34034018;node;1;48,117718;11,6700461;Spertentalstraﬂe;bus_stop;stop_position
Munich;898182235;node;1;48,117882;11,669952;Spertentalstraﬂe;bus_stop;stop_position
Munich;393350970;node;1;48,1221891;11,6697109;Truderinger Straﬂe;taxi;
Munich;899523770;node;1;48,1014126;11,6694492;Lamprechtstraﬂe;bus_stop;stop_position
Munich;419241633;node;1;48,0879904;11,6691961;Eulenspiegelstraﬂe;bus_stop;stop_position
Munich;4667579764;node;1;48,1322306;11,6691381;Karl-Schmid-Straﬂe;bus_stop;stop_position
Munich;899523741;node;1;48,1012449;11,6691184;Lamprechtstraﬂe;bus_stop;stop_position
Munich;4671178950;node;1;48,0880419;11,6690765;Eulenspiegelstraﬂe;bus_stop;stop_position
Munich;899523774;node;1;48,1321092;11,6690598;Karl-Schmid-Straﬂe;bus_stop;stop_position
Munich;899523766;node;1;48,1393741;11,6690384;Tierheim;bus_stop;stop_position
Munich;899523846;node;1;48,1357735;11,6684663;Moosfeld Gewerbegebiet;bus_stop;stop_position
Munich;3130963320;node;1;48,1399467;11,6684542;Tierheim;bus_stop;stop_position
Munich;1270369830;node;1;48,1054794;11,6684238;Hochacker;bus_stop;stop_position
Munich;861734965;node;1;48,105939;11,6682788;Hochacker;bus_stop;stop_position
Munich;899523745;node;1;48,1361779;11,668088;Moosfeld Gewerbegebiet;bus_stop;stop_position
Munich;886125800;node;1;48,114849;11,6675906;Batschkastraﬂe;bus_stop;stop_position
Munich;861735005;node;1;48,1057294;11,6675811;Hochacker;bus_stop;stop_position
Munich;457100944;node;1;48,1235339;11,667476;Bajuwarenstraﬂe;bus_stop;stop_position
Munich;899523794;node;1;48,1051844;11,6674619;Hochacker;bus_stop;stop_position
Munich;457100943;node;1;48,1236283;11,6673229;Bajuwarenstraﬂe;bus_stop;stop_position
Munich;898182294;node;1;48,1141677;11,6670812;Batschkastraﬂe;bus_stop;stop_position
Munich;393350921;node;1;48,1353117;11,6666191;Schatzbogen;taxi;
Munich;457100941;node;1;48,1232726;11,6663282;Bajuwarenstraﬂe;bus_stop;stop_position
Munich;128581279;node;1;48,1232166;11,6662873;Bajuwarenstraﬂe;bus_stop;stop_position
Munich;2425491704;node;1;48,1121857;11,6662768;Himalayastraﬂe;bus_stop;stop_position
Munich;2425491695;node;1;48,11176;11,666036;Himalayastraﬂe;bus_stop;stop_position
Munich;886125689;node;1;48,1132345;11,6659815;Himalayastraﬂe;bus_stop;stop_position
Munich;886125650;node;1;48,1133168;11,6657564;Himalayastraﬂe;bus_stop;stop_position
Munich;899523768;node;1;48,1021694;11,6654048;Hippelstraﬂe;bus_stop;stop_position
Munich;899523754;node;1;48,1021889;11,6652804;Hippelstraﬂe;bus_stop;stop_position
Munich;1282194267;node;1;48,1211515;11,6652626;Wasserburger Landstraﬂe;bus_stop;stop_position
Munich;1282215658;node;1;48,121323;11,665083;Wasserburger Landstraﬂe;bus_stop;stop_position
Munich;2424051653;node;1;48,1208646;11,6643917;Europcar M¸nchen Ost;car_rental;
Munich;4628543263;node;1;48,1085076;11,6640389;;bus_stop;
Munich;898182118;node;1;48,1251208;11,6640309;Trudering Bahnhof;bus_stop;stop_position
Munich;899523792;node;1;48,1343219;11,6639615;Stahlgruberring;bus_stop;stop_position
Munich;4628543264;node;1;48,1085962;11,6639222;;bus_stop;
Munich;3197595213;node;1;48,1264954;11,6637496;STATTAUTO M¸nchen Station TB;car_sharing;
Munich;4628543266;node;1;48,1084704;11,663536;;bus_stop;
Munich;861734992;node;1;48,1253311;11,6635314;Trudering Bahnhof;bus_stop;stop_position
Munich;898182105;node;1;48,125631;11,6634922;Trudering Bahnhof;bus_stop;stop_position
Munich;559070277;node;1;48,1344601;11,6634584;Stahlgruberring;bus_stop;stop_position
Munich;4628543259;node;1;48,1077789;11,6634117;;bus_stop;
Munich;4628543260;node;1;48,107938;11,6633901;;bus_stop;
Munich;2491219767;node;1;48,1260355;11,6633383;Trudering;station;station
Munich;886125835;node;1;48,1144487;11,6631152;Simplonstraﬂe;bus_stop;stop_position
Munich;884700511;node;1;48,125488;11,6630911;Trudering Bahnhof;bus_stop;stop_position
Munich;4628543245;node;1;48,1088816;11,6630432;;bus_stop;
Munich;368354984;node;1;48,1405122;11,6627558;Rennbahnstraﬂe;bus_stop;stop_position
Munich;2874505305;node;1;48,1622383;11,6626323;Westerlandanger;bus_stop;stop_position
Munich;3189921562;node;1;48,1256535;11,6625917;Trudering;station;station
Munich;886125901;node;1;48,114717;11,6624457;Simplonstraﬂe;bus_stop;stop_position
Munich;368354985;node;1;48,1406249;11,6623601;Rennbahnstraﬂe;bus_stop;stop_position
Munich;409039766;node;1;48,1256217;11,6623349;;taxi;
Munich;3010545338;node;1;48,1366344;11,6619096;Buchbinder Rent a Car;car_rental;
Munich;419241636;node;1;48,0864515;11,6618539;Isengaustraﬂe;bus_stop;stop_position
Munich;4683372471;node;1;48,0864208;11,6618537;Isengaustraﬂe;bus_stop;stop_position
Munich;3834387936;node;1;48,1051121;11,6617728;Alois-Hahn-Weg;bus_stop;stop_position
Munich;271136055;node;1;48,105001;11,6617163;Alois-Hahn-Weg;bus_stop;stop_position
Munich;626120332;node;1;48,0895498;11,6616475;Gefilde;bus_stop;stop_position
Munich;4670670011;node;1;48,0907373;11,6614413;Gefilde;bus_stop;stop_position
Munich;3901940862;node;1;48,1428279;11,6614233;Trabrennbahn;bus_stop;stop_position
Munich;419241634;node;1;48,0907538;11,6613966;Gefilde;bus_stop;stop_position
Munich;3180314104;node;1;48,1429284;11,661348;Trabrennbahn;bus_stop;stop_position
Munich;898181983;node;1;48,1259566;11,6613385;Truderinger Straﬂe;bus_stop;stop_position
Munich;419241637;node;1;48,0840618;11,6612426;Klara-Ziegler-Bogen;bus_stop;stop_position
Munich;898181838;node;1;48,1260136;11,6611038;Truderinger Straﬂe;bus_stop;stop_position
Munich;1874518172;node;1;48,1192478;11,6605734;Halligenplatz;bus_stop;stop_position
Munich;899523799;node;1;48,1333005;11,6605134;Schatzbogen;bus_stop;stop_position
Munich;1874518165;node;1;48,1191928;11,6604688;Halligenplatz;bus_stop;stop_position
Munich;886125747;node;1;48,1156469;11,6602188;Mˆnchbergstraﬂe;bus_stop;stop_position
Munich;899523817;node;1;48,1328401;11,6601198;Schatzbogen;bus_stop;stop_position
Munich;886125810;node;1;48,1035105;11,6597353;Hugo-Lang-Bogen;bus_stop;stop_position
Munich;341413291;node;1;48,1668775;11,6596042;L¸becker Straﬂe;bus_stop;stop_position
Munich;341412674;node;1;48,167347;11,6594785;L¸becker Straﬂe;bus_stop;stop_position
Munich;886125670;node;1;48,1159786;11,6594096;Mˆnchbergstraﬂe;bus_stop;stop_position
Munich;861643023;node;1;48,1038178;11,6590909;Hugo-Lang-Bogen;bus_stop;stop_position
Munich;861643045;node;1;48,1064649;11,6590907;Friedrich-Engels-Bogen;bus_stop;stop_position
Munich;861643030;node;1;48,1062545;11,658939;Friedrich-Engels-Bogen;bus_stop;stop_position
Munich;861643046;node;1;48,1030488;11,6589379;Hugo-Lang-Bogen;bus_stop;stop_position
Munich;2389992925;node;1;48,1468772;11,6585171;Schichtlstraﬂe;bus_stop;stop_position
Munich;1231155826;node;1;48,1473335;11,6584033;Schichtlstraﬂe;bus_stop;stop_position
Munich;4667427646;node;1;48,1304633;11,6581258;Heltauer Straﬂe;bus_stop;stop_position
Munich;2880606006;node;1;48,1497351;11,6580255;Kunihohstraﬂe;bus_stop;stop_position
Munich;899523826;node;1;48,1303221;11,6580059;Heltauer Straﬂe;bus_stop;stop_position
Munich;3901926768;node;1;48,1497893;11,6578258;Kunihohstraﬂe;bus_stop;stop_position
Munich;4129689299;node;1;48,0994758;11,6576016;Oskar-Maria-Graf-Ring;bus_stop;stop_position
Munich;861643035;node;1;48,098796;11,6572756;Oskar-Maria-Graf-Ring;bus_stop;stop_position
Munich;861734961;node;1;48,1110409;11,6566554;Bergerwaldstraﬂe;bus_stop;stop_position
Munich;861734937;node;1;48,1111231;11,6564196;Bergerwaldstraﬂe;bus_stop;stop_position
Munich;898181834;node;1;48,116928;11,6563586;St.-Augustinus-Straﬂe;bus_stop;stop_position
Munich;898182115;node;1;48,11723;11,656294;St.-Augustinus-Straﬂe;bus_stop;stop_position
Munich;1954773;node;1;48,1276058;11,6561375;Truderinger Straﬂe, Br¸cke;bus_stop;stop_position
Munich;886125705;node;1;48,1173065;11,6560654;St.-Augustinus-Straﬂe;bus_stop;stop_position
Munich;410572535;node;1;48,0960542;11,6559867;Klinikum Neuperlach;taxi;
Munich;457100939;node;1;48,1166449;11,65572;St.-Augustinus-Straﬂe;bus_stop;stop_position
Munich;1289803302;node;1;48,1277789;11,6556242;Truderinger Straﬂe, Br¸cke;bus_stop;stop_position
Munich;626120330;node;1;48,0965128;11,6556094;Klinikum Neuperlach;bus_stop;stop_position
Munich;4628900332;node;1;48,1260419;11,655519;Halfinger Straﬂe;bus_stop;stop_position
Munich;899523833;node;1;48,1260317;11,6554282;Halfinger Straﬂe;bus_stop;stop_position
Munich;1056431524;node;1;48,1399391;11,655317;Burgauerstraﬂe;bus_stop;stop_position
Munich;4129689298;node;1;48,0958782;11,6549683;Klinikum Neuperlach;bus_stop;stop_position
Munich;626120327;node;1;48,0964631;11,6548893;Klinikum Neuperlach;bus_stop;stop_position
Munich;1832955569;node;1;48,1398592;11,6548737;Burgauerstraﬂe;bus_stop;stop_position
Munich;861643013;node;1;48,1090586;11,65484;Peschelanger;bus_stop;stop_position
Munich;1163333800;node;1;48,1091654;11,6545289;Peschelanger;bus_stop;stop_position
Munich;2525383693;node;1;48,0939186;11,6544752;Tribulaunstraﬂe;bus_stop;stop_position
Munich;886125914;node;1;48,1179386;11,654208;Gnadenwaldplatz;bus_stop;stop_position
Munich;626120323;node;1;48,09436;11,6540327;Tribulaunstraﬂe;bus_stop;stop_position
Munich;4129689542;node;1;48,0944248;11,6539275;Tribulaunstraﬂe;bus_stop;stop_position
Munich;886125645;node;1;48,1180986;11,6537378;Gnadenwaldplatz;bus_stop;stop_position
Munich;1725998785;node;1;48,0974511;11,6527375;Sudermannallee;bus_stop;stop_position
Munich;626120326;node;1;48,0976427;11,6526214;Sudermannallee;bus_stop;stop_position
Munich;884700524;node;1;48,1148786;11,6525453;Matterhornstraﬂe;bus_stop;stop_position
Munich;457100938;node;1;48,1145835;11,6521772;Matterhornstraﬂe;bus_stop;stop_position
Munich;1283838774;node;1;48,1294684;11,6507161;Thomas-Hauser-Straﬂe;bus_stop;stop_position
Munich;650088560;node;1;48,1489018;11,6503193;Daglfing Bahnhof Ost;bus_stop;stop_position
Munich;271234914;node;1;48,1090745;11,6503032;Karl-Marx-Ring;bus_stop;stop_position
Munich;4697384951;node;1;48,1197837;11,6502966;Rofanstraﬂe;bus_stop;stop_position
Munich;886125682;node;1;48,119807;11,6502284;Rofanstraﬂe;bus_stop;stop_position
Munich;3685773555;node;1;48,1488119;11,6499039;Daglfing Bahnhof Ost;bus_stop;stop_position
Munich;457100936;node;1;48,1126931;11,6498963;Corinthstraﬂe;bus_stop;stop_position
Munich;1213584273;node;1;48,0871418;11,6498688;M¸nchen - SI Siemens (Neuperlach);car_sharing;
Munich;3183013020;node;1;48,1423816;11,6496488;Zamilapark;bus_stop;stop_position
Munich;861734931;node;1;48,1123043;11,6493994;Corinthstraﬂe;bus_stop;stop_position
Munich;861643029;node;1;48,1091799;11,649361;Karl-Marx-Ring;bus_stop;stop_position
Munich;2504953877;node;1;48,1496375;11,6493051;Daglfing;station;station
Munich;393350918;node;1;48,1485702;11,649227;Daglfing;taxi;
Munich;4790452055;node;1;48,0915957;11,6491418;Europcar;car_rental;
Munich;661463160;node;1;48,0922238;11,6490679;Otto-Hahn-Ring;bus_stop;stop_position
Munich;661463217;node;1;48,0922239;11,6489826;Otto-Hahn-Ring;bus_stop;stop_position
Munich;296231154;node;1;48,1486395;11,6489746;Daglfing Bahnhof West;bus_stop;stop_position
Munich;4299443582;node;1;48,0915928;11,6489513;Hertz;car_rental;
Munich;637704170;node;1;48,0984522;11,6488554;Kafkastraﬂe;bus_stop;stop_position
Munich;637704168;node;1;48,0985527;11,6486331;Kafkastraﬂe;bus_stop;stop_position
Munich;393351030;node;1;48,0920995;11,6484954;Otto-Hahn-Ring;taxi;
Munich;4158123732;node;1;48,1009118;11,6484166;Neuperlach Zentrum;bus_stop;stop_position
Munich;2504953878;node;1;48,1567627;11,6483507;Englschalking;station;station
Munich;3183034990;node;1;48,1402128;11,6482457;Rappelhofstraﬂe;bus_stop;stop_position
Munich;886788087;node;1;48,1484257;11,6482242;Daglfing Bahnhof West;bus_stop;stop_position
Munich;3183034989;node;1;48,1400547;11,6481226;Rappelhofstraﬂe;bus_stop;stop_position
Munich;861734952;node;1;48,100736;11,6481057;Neuperlach Zentrum;bus_stop;stop_position
Munich;570285767;node;1;48,1383705;11,6479618;Kronstadter Straﬂe;taxi;
Munich;884456565;node;1;48,1009943;11,6479609;Neuperlach Zentrum;bus_stop;stop_position
Munich;5322221185;node;1;48,125798;11,6477904;Kreillerstraﬂe;bicycle_rental;
Munich;4158123731;node;1;48,1008072;11,6476985;Neuperlach Zentrum;bus_stop;stop_position
Munich;339700678;node;1;48,1693508;11,6476821;Johanneskirchen Bahnhof;bus_stop;stop_position
Munich;3137195483;node;1;48,1398581;11,6476024;S¸skindstraﬂe;bus_stop;stop_position
Munich;637704180;node;1;48,1010691;11,6475478;Neuperlach Zentrum;bus_stop;stop_position
Munich;3185217976;node;1;48,1421443;11,647532;Ruth-Schaumann-Straﬂe;bus_stop;stop_position
Munich;2874505401;node;1;48,1693477;11,6475161;Johanneskirchen Bahnhof;bus_stop;stop_position
Munich;2055011553;node;1;48,139862;11,6474895;S¸skindstraﬂe;bus_stop;stop_position
Munich;3183072566;node;1;48,1387298;11,6473925;Kronstadter Straﬂe;bus_stop;stop_position
Munich;4028051817;node;1;48,1387157;11,6472159;Kronstadter Straﬂe;bus_stop;stop_position
Munich;550072769;node;1;48,1008919;11,6472134;Neuperlach Zentrum;bus_stop;stop_position
Munich;4158123733;node;1;48,1011627;11,6470308;Neuperlach Zentrum;bus_stop;stop_position
Munich;861643038;node;1;48,1090715;11,6469971;Quiddestraﬂe;bus_stop;stop_position
Munich;4726482189;node;1;48,1257542;11,6468525;Kreillerstraﬂe;station;station
Munich;861643043;node;1;48,1091636;11,6467931;Quiddestraﬂe;bus_stop;stop_position
Munich;885642844;node;1;48,096638;11,6467505;Putzbrunner Straﬂe;bus_stop;stop_position
Munich;884456572;node;1;48,1009784;11,6467184;Neuperlach Zentrum;bus_stop;stop_position
Munich;1544801370;node;1;48,1081119;11,6466744;Quiddestraﬂe;station;station
Munich;457100935;node;1;48,108865;11,6465114;Quiddestraﬂe;bus_stop;stop_position
Munich;885997692;node;1;48,1085056;11,6464977;Quiddestraﬂe;bus_stop;stop_position
Munich;1071385403;node;1;48,1066847;11,646448;Siegfried-Mollier-Straﬂe;bus_stop;stop_position
Munich;457100934;node;1;48,1086608;11,6463228;Quiddestraﬂe;bus_stop;stop_position
Munich;1071385428;node;1;48,1064048;11,6462989;Siegfried-Mollier-Straﬂe;bus_stop;stop_position
Munich;250151133;node;1;48,1683882;11,6462387;Johanneskirchen Bahnhof;bus_stop;stop_position
Munich;2504875892;node;1;48,1682583;11,6462342;;taxi;
Munich;885642820;node;1;48,0962799;11,6462039;Putzbrunner Straﬂe;bus_stop;stop_position
Munich;2568050650;node;1;48,101184;11,6461739;Neuperlach Zentrum;station;station
Munich;2515108020;node;1;48,1676081;11,6460093;Johanneskirchen;station;station
Munich;393351022;node;1;48,1010987;11,6458471;Thomas-Dehler-Straﬂe;taxi;
Munich;1289803305;node;1;48,1308557;11,6454123;Ursberger Straﬂe;bus_stop;stop_position
